id,subcat_sed,direccion,cve_delg,ubicacion,nombre,superficie,perimetro,categoria
2703,8,Tepanecas,2,AV. AZCAPOTZALCO Y TEPANECOS; AZCAPOTZALCO,JARDIN ATRIO,1438.2904771,151.996708747,4
2704,3,Avenida de las Granjas,2,,CAMELLON AV. DE LAS GRANJAS (CABO-HORNOS),672.62162711,315.324331798,2
2705,5,Campo Moloacan,2,,,769.197245483,316.612982401,1
2706,3,Avenida de las Granjas,2,,,914.172483251,358.083999821,2
2707,5,,2,,,318.159149208,102.983309052,1
2708,4,,2,,,320.401779107,93.6858986891,1
2709,5,Herreros,2,,,653.50219825,218.604179424,1
2710,3,Aquiles Serdan,2,,,137.012833543,105.603446188,2
2711,3,Campo Palizada,2,CHILAPILLAS Y CAM. COBO,PARQUE PEMEX,851.558713645,564.507565232,2
2712,3,Hacienda de Narvarte,2,AV. HACIANDA SOTELO,CAMELLON AV. HACIANDA SOTELO,1466.22051373,627.745436385,2
2713,3,El Rosario,2,DE SAN CARLOS A TIERRA CALIENTE; TIERRA NUEVA,CAMELLON AV. EL ROSARIO,580.041284346,188.722953764,2
2714,3,Aquiles Serdan,2,,CAMELLON AV. JOSE F. GUTIERREZ,1164.2801259,171.70592973,2
2715,3,Guanábana,2,DE CALLE INVERNADERO A CAMARONES; NUEVA SANTA MARI,CAMELLON AV. GUANABANA,253.398050389,93.2389343006,2
2716,3,Francisco Márquez,2,,,872.895170077,181.701295434,2
2717,4,,2,,,223.892684908,79.2491508215,1
2718,5,,2,,,511.981705159,109.283461614,1
2719,3,Víctor Hernandez Cobarrubias,2,,,293.693843523,147.400336004,2
2720,3,Segunda Privada del Rosario,2,DE SAN CARLOS A TIERRA CALIENTE; TIERRA NUEVA,CAMELLON AV. EL ROSARIO,653.866958446,496.050450038,2
2721,9,Avenida Cuitláhuac,2,,CAMELLON EJE 3 NORTE. AV. CUITLAHUAC,470.031959008,98.1489044651,2
2722,3,Santiago Ahuizotla,2,,,333.376966887,167.961148218,2
2723,3,Clavelinas,2,,,266.939220357,92.5182464704,2
2724,9,Ciclopista,2,,PARQUE CAIMITO,549.046355197,92.7996227609,2
2725,9,Transbordo intermodal metro Aquiles Serdán,2,,,5106.25789062,457.390734251,2
2726,3,Ciclopista,2,,CAMELLON ANTNIO VALERIANO,1319.21683946,310.836664093,2
2727,3,Salomón,2,,,65.0200697295,72.9534142721,2
2728,4,Alfareros,2,,,1887.22869488,350.552282534,1
2729,16,Irapuato,2,,,1709.40032455,213.662690471,6
2730,3,5 de Mayo,2,AV. 5 DE MAYO,CAMELLON 5 DE MAYO,1096.45213493,323.009499278,2
2731,4,MERCADERES,2,,,1818.5005555,191.875287674,1
2732,5,Francisco de Gama,2,,,504.914357395,120.482564214,1
2733,3,Camino a Santa Lucia,2,,,37.943429058,49.6062577531,2
2734,3,CUAUHTMOC,2,,,622.946562203,106.509424018,2
2735,3,Guanábana,2,DE CIRCUITO INTERIOR A AV. CAMARONES; TLATILCO,CAMELLON AV. EULALIA GUZMAN EJE 2 NORTE,431.063807694,148.608046906,2
2736,3,Calz. San Isidro Tecpatl,2,,CAMELLON AV. TEZOZOMOC,5758.21024336,544.495654807,2
2737,8,Calz. San Isidro Tecpatl,2,"DE LAS ARMAS, EJE 3 NTE.",,1922.30168481,173.203627725,4
2738,1,Avenida Tezozómoc,2,,,35810.0881897,920.317734223,1
2739,3,ENCARNACIN ORTIZ,2,,,509.609498252,181.891339273,2
2740,5,,2,,,45.4997652085,27.5657097506,1
2741,9,Ave. Jardín,2,AV. C Y CIRCUITO INTERIOR,PARQUE TLATILCO,161.708686809,58.457740398,2
2742,5,Calle 4,2,,,3485.65954848,957.966838239,1
2743,3,16 Septiembre,2,,,1041.3181244,353.915714721,2
2744,8,PONIENTE 27-A,2,,,698.934789245,126.811081495,4
2745,5,,2,,,61.9136564037,34.0835560378,1
2746,5,,2,,,34.7027827909,25.7812844101,1
2747,3,Ferrocarriles Nacionales,2,,,94.1493753656,39.7233835692,2
2748,3,Avenida Cuitláhuac,2,,CAMELLON EJE 3 (AV. CUITLAHUAC),2645.34585282,543.790754203,2
2749,3,Deportivo Reynosa,2,,,1939.87776566,762.749123195,2
2750,16,Transbordo intermodal metro Camarones,2,"16 DE SEPTIEMBRE, MANUEL ACUÑA Y FERROCARRILES NAC",PARQUE CAMARONES,3717.69206576,317.693705379,6
2751,8,Novedades,2,CALLE NILO Y MENFIS,PARQUE MARGARITA MAZA,2015.99752075,180.423462122,4
2752,5,CEYLN,2,,,1874.08127535,376.560326939,1
2753,3,Norte 79-a,2,,,376.000193965,125.584401471,2
2754,4,PESCADORES,2,,,949.69121754,165.109872396,1
2755,3,Calzada De Las Armas,2,,CAMELLON DE LAS ARMAS NORTE,262.828081983,143.370360933,2
2756,3,Avenida Ceylán,2,,,1566.52874593,501.896654384,2
2757,3,Aquiles Elorduy,2,,,103.660170052,105.972558486,2
2758,3,Mercaderes,3,DE PLATEROS A INSURGENTES SUR,CAMELLON AV. MERCADERES,180.164660784,100.851495689,2
2759,5,Hacienda La Castañeda,2,,,111.454311273,87.420231948,1
2760,3,Damas,3,DE RIO MIXCOAC A B. DEL MUERTO,CAMELLON AV. DAMAS,77.6799931577,83.3846226404,2
2761,9,Minsa,2,CALZ. DE LAS ARMAS Y PARQUE VIA PRADOS DEL ROSARIO,GLORIETA LAS ARMAS,4808.43170222,290.485226289,2
2762,5,Kioka,2,,EUZKADI,1391.24826935,484.16680658,1
2763,3,Gas Solvente,2,,,219.987425438,165.313555322,2
2764,11,Av. Jardín,2,,,310.297296006,122.437634402,1
2765,3,Av. De los Ejidos,2,,,696.950833655,284.679340223,2
2766,9,Santa Cruz Acayucan,2,,,132.275343851,59.243879406,2
2767,3,Av. Ceylan,2,,,619.25269482,475.409028116,2
2768,3,Av. Ceylan,2,,,1213.79488263,419.96441992,2
2769,3,Obrero Mundial,3,DE TLALPAN A AV. AMORES,CAMELLON AV. CASA DEL OBRERO MUNDIAL,370.887309956,114.351468125,2
2770,3,Oriente 57,3,DE LAURA A SANTIAGO,CAMELLON AV. XAVIER SORONDO,462.487528734,271.078522774,2
2771,3,Andador Norte,3,,,2242.59380841,277.895531662,2
2772,3,Río Churubusco,3,,,811.068032161,271.559174667,2
2773,9,Torres Adalid,3,"DIV. DEL NORTE, AV. COL. DLE VALLE,AMORES Y T. ADA",GLORIETA MARISCAL SUCRE,2477.41120222,203.504875395,2
2774,3,Cumbres de Maltrata,3,DE EJE 6 SUR A GLORIETA ETIOPIA,CAMELLON AV. CUMBRES DE MALTRATA,699.573067293,176.548348346,2
2775,3,Diagonal San Antonio,3,DE O. MUNDIAL A SANCHEZ AZCONA,CAMELLON AV. SAN ANTONIO,155.69110858,113.863338855,2
2776,10,Del Parque,4,,,952.865217446,133.496342018,2
2777,3,Country Club,4,"ENTRE PATINADORES Y ATLETAS, COUNTRY CLUB",CAMELLON COUNTRY CLUB,328.588557904,153.632423284,2
2778,7,,4,,,210.458954153,58.3437221147,1
2779,7,,4,,,22.5637935761,19.1047592493,1
2780,7,,4,,,142.461400244,127.719016601,1
2781,17,VIADUCTO TLALPAN,4,,,1600.18138504,527.197818414,7
2782,3,Avenida Aztecas,4,DE EJE 10 SUR A AV. DEL IMAN,CAMELLON AV. AZTECAS,655.57257666,479.366135143,2
2783,5,,4,,,1811.04242603,397.700925064,1
2784,3,México 1968,4,"AV. MEXICO 1968, ENTRE PERIFERICO Y CENTRO SOCIAL",CAMELLON AV. OLIMPICA,1983.16888841,711.398284102,2
2785,7,,4,,,31.1429256908,29.1782002398,1
2786,8,Leonardo Oliva,4,,,10485.6338294,482.57359671,4
2787,4,NINGUNO,4,,,62.9305512755,32.7954495948,1
2788,10,Palmira,4,,,299.046312037,85.6102451151,2
2789,10,Coronelas,4,,,107.874321111,45.7572321428,2
2790,3,Melchor Ocampo,4,"EPSILON, ENTRE DELTA Y MELCHOR OCAMPO",CAMELLON AV. EPSILON,401.037451843,109.454316836,2
2791,5,RETORNO 810,4,ENTRE RET. 812 Y MIRAMONTES,ANDADOR EL CENTINELA,914.777985283,155.206772917,1
2792,10,Adelita,4,,,121.532480984,44.4361994034,2
2793,5,General A. Nava,4,,,461.888327818,210.660334837,1
2794,3,Cáliz,4,"CALIZ, ENTRE PISTILO Y CALZ.DE TLALPAN",CAMELLON AV.CALIZ,1074.5350935,486.920467929,2
2795,4,NOVENO,4,ROSARIO CASTELLANOS Y M. DEL MAR,PARQUE Y JARDIN ADYACENTE,221.256144343,66.6518185204,1
2796,4,DCIMO SPTIMO,4,,,143.047977053,74.3497750691,1
2797,5,,4,,,120.909538539,48.0593224899,1
2798,5,Carlos Gonzalez Peña,4,CIUDAD UNIVERSITARIA,UNAM,2294.76166196,496.794949977,1
2799,4,Paseo de los Robles,4,,,6354.29184914,1373.37611103,1
2800,4,,4,,,214.724258362,70.7877256674,1
2801,8,,4,CANDELARIA PEREZ Y 6TO AND.,PARQUE,710.894486976,118.805939764,4
2802,5,QUETZALCATL,4,1ş PRIV. Y MANUELA SAENZ,PARQUE,79.0798814601,35.911958881,1
2803,4,14to And. de Manuela Sáenz,4,,,1275.13187169,572.455428936,1
2804,14,SEGUNDO RETORNO,4,2ş RETORNO DOLORES GUERRERO,JARDIN,601.237321175,119.89751624,3
2805,5,Rosario Castellanos,4,,,268.887803492,190.605145033,1
2806,5,,4,,,115.472475724,96.1902052721,1
2807,5,Calzada de las Bombas,4,,,132.485207346,52.7471777979,1
2808,3,División del Norte,3,"AV. MEXICO COYOACAN, DE VIADUC. A CHURUBUSCO",CAMELLON EJE 1 PONIENTE (AV. CUAHUTEMOC),885.061324495,178.163525033,2
2809,3,Enrique Rebsámen,3,DE RIO CHURUBUSCO A VIADUCTO M. ALEMAN,CAMELLON AV. DIVISION DEL NORTE,320.47960609,198.207291324,2
2810,3,Pitágoras,3,,,973.554983164,493.141682517,2
2811,3,Presidentes,3,DE RIO CHURUBUSCO A VIADUCTO M. ALEMAN,CAMELLON AV. DIVISION DEL NORTE,891.505810746,343.894683858,2
2812,3,Plateros,3,AV. PLATEROS,CAMELLON PLATEROS,349.320703403,302.281799375,2
2813,10,Sta. Rosalia,3,INSURGENTES Y EJE 6,GLORIETA,636.714380523,102.468132351,2
2814,3,Martin Mendalde,3,DE PILARES A EJE 5 SUR,CAMELLON MARTIN MENDALDE,1359.19166207,398.848430592,2
2815,10,Lateral Periferico,3,PERIFERICO SUR Y EJE 5 SUR (AV. SAN ANTONIO),TREBOL,1044.56389437,128.467752987,2
2816,3,Cumbres de Maltrata,3,DE EJE 6 SUR A GLORIETA ETIOPIA,CAMELLON AV. CUMBRES DE MALTRATA,854.267425517,338.173136707,2
2817,3,Avenida Universidad,3,DE EJE CENTRAL A GTA. RIVERA,CAMELLON AV. UNIVERSIDAD,377.823528512,170.817898865,2
2818,3,Nadadores,4,"ENTRE CALZ. DE TLALPAN Y GOLF, COUNTRY CLUB",CAMELLON AV. DE LOS NADADORES,606.575977872,133.448589969,2
2819,3,Av. Universidad,4,DE INSURGENTES A FCO. SOSA,CAMELLON AV. UNIVERSIDAD,173.590549882,153.084742382,2
2820,3,Av. Universidad,4,DE INSURGENTES A FCO. SOSA,CAMELLON AV. UNIVERSIDAD,62.3240032819,77.3450774271,2
2821,3,Av. Insurgentes Sur,4,DE PERIFERICO A EJE 10 COPILCO,CAMELLON AV. INSURGENTES SUR,1172.12285816,207.587831807,2
2822,3,De la Virgen,4,DE CALZ. DE TLALPAN A CANAL NACIONAL,CAMELLON AV. DE LA VIRGEN,17.6886640051,18.4743590904,2
2823,3,De la Virgen,4,DE CALZ. DE TLALPAN A CANAL NACIONAL,CAMELLON AV. DE LA VIRGEN,1474.86334849,579.238144986,2
2824,8,Cerro del Cubilete,4,,CAMELLON EJE 1 OTE (AV. CERRO DE LAS TORRES),1528.09353116,164.369998127,4
2825,3,Av. Insurgentes Sur,4,DE PERIFERICO A EJE 10 COPILCO,CAMELLON AV. INSURGENTES SUR,4034.77617028,564.508141562,2
2826,8,Morelos,4,M. ANENECUILCO Y 10 DE ABRIL,PLAZA CIVICA,159.540032794,60.5784913786,4
2827,9,Lateral Periferico,4,DEL PEDREGAL A AV. SANTA TERESA,CAMELLON ANILLO PERIFERICO (BLVD. ADOLFO LOPEZ MAT,388.770690103,122.108412913,2
2828,10,Santa Ana,4,DE CANAL DE MIRAMONTES A CANAL NACIONAL,CAMELLON AV. SANTA ANA,221.592314233,65.8995099378,2
2829,3,Av. Zacatépetl,4,,,633.589948508,431.481265155,2
2830,3,Calzada de la Viga,4,DE E. IZTAPALAPA A PASEO CANAL NACONAL,CAMELLON CALZ. DE LA VIGA,537.950944708,220.828796593,2
2831,19,José María Morelos,4,,,10066.5382135,617.562482146,6
2832,9,Calz. de Tlalpan,4,"CALZ. DE TLALPAN Y RIO CHURUBUSCO, B. SAN DIEGO",GLORIETA (ISLETAS),893.711446383,114.056981993,2
2833,8,Amacuzac,4,,,805.846301328,116.982441372,4
2834,8,Tepalcatitla,4,"FERNANDEZ LEAL Y PACIFICO, COL CONCHITA",ISLETA,765.498925549,139.501337125,4
2835,6,20 de agosto,4,"GRAL. ANAYA, 20 DE AGOSTO Y XICOTENCATL, B. SAN DI",JARDIN DEL EX-CONVENTO DE CHURUBUSCO,2325.51285287,244.36239291,3
2836,3,Taxqueña,4,DE CALZ. DEL HUESO A CALZ. ERMITA IZTAPALAPA,CAMELLON AV. CANAL NACIONAL,1127.08990982,241.585231167,2
2837,3,Cumbres de Maltrata,3,DE EJE 6 SUR A GLORIETA ETIOPIA,CAMELLON AV. CUMBRES DE MALTRATA,494.63901579,140.583646181,2
2838,3,Avenida Universidad,3,DE EJE CENTRAL A GTA. RIVERA,CAMELLON AV. UNIVERSIDAD,258.991714615,161.152527464,2
2839,3,Casas Grandes,3,DE O. MUNDIAL A SANCHEZ AZCONA,CAMELLON AV. SAN ANTONIO,373.432770703,339.039710735,2
2840,14,Avenida Universidad,3,DE EJE CENTRAL A GTA. RIVERA,CAMELLON AV. UNIVERSIDAD,1085.00187658,150.784062676,3
2841,3,Emiliano Zapata,3,DE PLUTARCO ELIAS CALLES A AV. UNIVERSIDAD,CAMELLON EJE 7-A SUR (EMILIANO ZAPATA),115.943577877,127.874176127,2
2842,5,,7,,,66.9625387486,38.4237650557,1
2843,3,Av. Instituto Politécnico Nacional,7,ENTRE AV. ACUEDUCTO Y PTE. 112,CAMELLON AV. POLITECNICO,2772.33656903,566.169286907,2
2844,4,Segunda Retorno,7,,JUAN DE DIOS BATIZ,28773.1784482,4694.99822228,1
2845,3,Juan de Dios Batiz,7,N/E,CAMELLON AV. JUAN DE DIOS BATIZ,1092.22378123,203.837079453,2
2846,3,Arroyo Sauces,7,,,576.142919793,130.115601487,2
2847,3,Miguel Othón de Mendizábal,7,,,104.301508616,44.0449899506,2
2848,3,Arroyo Ticomán,7,,,272.426659301,70.5502896939,2
2849,3,Miguel Bernard,7,DE CALZADA VALLEJOA A AV. MIGUEL BERNARD,CAMELLON AV. MIGUEL OTHON (AV. DE LAS TORRES),213.784765829,89.6971331384,2
2850,8,Huitzitl,7,,CAMELLON AV. HUITZILIHUITL ( LAS TORRES),6178.80154758,428.949664925,4
2851,3,Sierravista,7,,,261.831483872,130.265699146,2
2852,3,Río de los Remedios,7,,CAMELLON ACUEDUCTO DE TENAYUCA,2613.56716363,425.462100999,2
2853,3,Av. de los 100 Metros,7,,,790.428152109,310.233656211,2
2854,3,Av. Instituto Politécnico Nacional,7,ENTRE AV. ACUEDUCTO Y PTE. 112,CAMELLON AV. POLITECNICO,208.937219073,126.888402624,2
2855,3,Ángel Albino Corzo,7,,,892.397937543,283.340001529,2
2856,3,Ricarte,7,ENTRE AV. ACUEDUCTO Y PTE. 112,CAMELLON AV. POLITECNICO,272.507078899,120.539650144,2
2857,7,NTE 1 C,7,,,13008.1390082,2276.46942102,1
2858,3,Rómulo Escobar Zerman,7,TEYOTL Y AV. DEL PARQUE,CAMELLON AV. ROMULO ESCOBAR,352.636584362,113.492700506,2
2859,3,Calzada de los Misterios,7,,CAMELLON AV. DE LOS MISTERIOS,402.37492681,405.008718459,2
2860,3,Henry Ford,7,,CAMELLON AV. 606,2500.97079156,816.390410748,2
2861,2,Norte 58 A,7,,CAMELLON AV. OTE 95,1136.31148097,167.631847965,1
2862,3,Transbordo intermodal MB Oriente 101 - TB,7,,CAMELLON EJE 3 (AV. ING. EDUARDO MOLINA),1810.42274864,505.201816461,2
2863,3,Granate,7,,CAMELLON AV. GRANATE,778.410733346,294.720350994,2
2864,3,Granito,7,,,1847.99891953,824.121774863,2
2865,3,F. C. HIDALGO,7,,,1758.39927896,363.24553789,2
2866,3,319,7,,,4087.53455065,1212.75770919,2
2867,3,Avenida 613,7,,CAMELLON 602 VIA TAPO,1195.28063523,201.356170689,2
2868,3,Avenida 602,7,,,572.647275861,347.049659014,2
2869,3,Segunda 609,7,,CAMELLON AV. 611,1677.23871382,367.13249077,2
2870,5,Avenida 412,7,,,10142.0398173,1733.516252,1
2871,3,Avenida 661,7,,,4126.63015475,862.002132,2
2872,3,Avenida 599,7,,,1575.1518686,240.053008516,2
2873,8,Av.559,7,,,20692.9590554,1810.37461455,4
2874,5,Cuautla,7,,,10185.0347411,1181.48322963,1
2875,7,Volcán San Martín,7,,,12074.4123809,503.615619164,1
2876,8,NINGUNO,7,,,6529.43444733,315.518199696,4
2877,3,5 NORTE (412),7,,,727.871298504,211.726549233,2
2878,3,Norte 80 A,7,,CAMELLON AV. VICTORIA OTE.,5725.84931081,1169.27166735,2
2879,5,Av. 508,7,ENTRE AV. 608 Y CALZ. GUADALUPE,,29630.2147417,3385.82044353,1
2880,8,José Loreto Fabela,7,AV. 503 Y AV. 561,"ANDADOR Y PLAZUELAS 2, 5 y 9",4788.27514697,381.028768849,4
2881,3,Avenida 604-A,7,,CAMELLON AV. 661,358.298494877,204.326878562,2
2882,3,506,7,,CAMELLON EJE 3 NORTE AV. 506,1138.47533805,206.965547624,2
2883,7,506,7,"JOSE MARIA MORELOS Y AV. RIO DE GPE., PUEBLO SJA",REVOLUCION,1730.29883728,270.161877879,1
2884,5,TERCER TENAYUCA,7,,CAMELLON AV. TENAYUCA CHALMITA,2733.15214024,599.345233255,1
2885,3,Gran Canal,7,,,1431.18084435,478.159750287,2
2886,3,Río de los Remedios,7,,CAMELLON PERIFERICO OTE. (AV. RIO DE LOS REMEDIOS),3847.96253997,1404.86026838,2
2887,3,Girasol,7,,CAMELLON AV. LAS FLORES,480.477397125,236.636842859,2
2888,3,Girasol,7,,CAMELLON AV. LAS FLORES,294.001437617,135.278085168,2
2889,3,Fernado Amilpa,7,,,653.267400222,314.863588836,2
2890,8,And. M. Mariscal,7,,JARDIN,1684.95932821,329.897762839,4
2891,12,Ret. Gómez Muñoz,7,,,838.359854436,124.977438393,4
2892,12,Ret. Alfonso Echanove,7,,,1153.63141658,148.252397812,4
2893,12,Ret. Mariano Ceballos,7,,,1082.79520761,141.199366905,4
2894,16,APATZINGN,7,,,524.214122717,129.216861629,6
2895,12,Maximo Molina,7,,,589.722884608,105.291684972,4
2896,3,303,7,,,697.991953104,987.749299197,2
2897,5,Constantino,7,,,274.513336756,118.085625472,1
2898,5,Añil,8,,CIUDAD DEPORTIVA MAGDALENA MIXIHUCA,1813.1832742,447.653769972,1
2899,5,,8,,,85.8199112258,41.3888092263,1
2900,5,,8,,,479.029885525,110.191145247,1
2901,3,Sur 77,8,,CAMELLON AV. SUR 77,2413.82255008,515.922000298,2
2902,3,Calzada de la Viga,8,CANAL NACIONAL Y EJE 6,CAMELLON EJE 2 OTE. (CALZ. DE LA VIGA),2913.8703844,406.067493866,2
2903,3,Metrobús Linea 2,8,,CAMELLON AV. ANILLO PERIFERICO (CALLE 7),2263.22318921,560.676505386,2
2904,3,Metrobús Linea 2,8,,CAMELLON AV. ANILLO PERIFERICO (CALLE 7),1084.77667305,502.366313079,2
2905,3,Avenida Presidente Plutarco Elías Calles,8,,CAMELLON AV. COYUYA,537.63493522,118.600234422,2
2906,2,63,8,,CIUDAD DEPORTIVA MAGDALENA MIXIHUCA,122374.780528,1628.79409383,1
2907,2,Oriente 259,8,,,139.695646547,76.4877214311,1
2908,3,Emiliano Zapata,8,,,1940.46317092,840.0843696,2
2909,3,Avena,8,,CAMELLON AV. CHICLE,199.855843171,105.023191619,2
2910,3,Juan Alvarez,8,,CAMELLON EJE 2 OTE. (CALZ. DE LA VIGA),3851.72852493,540.447612781,2
2911,9,4 ORIENTE (RO CHURUBUSCO),8,,,1768.1232758,160.943889616,2
2912,3,Río de la Piedad,8,,CAMELLON VIADUCTO (RIO DE LA PIEDAD),1895.06323547,501.966067389,2
2913,12,Av. Canal de Tezontle,8,,,1632.26722865,169.282843902,4
2914,2,,8,,,695.748227864,168.358950408,1
2915,3,Calzada de la Viga,8,,,92.6912066284,57.3839849655,2
2916,2,63,8,,CIUDAD DEPORTIVA MAGDALENA MIXIHUCA,222564.611354,2185.80644053,1
2917,5,Avenida Presidente Plutarco Elías Calles,8,,,299.644742335,85.5430796971,1
2918,4,Vainilla,8,N/E,UPICSA,1608.30514685,466.320816748,1
2919,8,Río Churubusco,8,,UNIDAD HABITACIONAL(INFONAVIT),4865.2427443,332.560539887,4
2920,5,,8,,,190.212939975,100.700441979,1
2921,4,Plaza Principal,8,N/E,UPICSA,5293.36225607,695.480733657,1
2922,4,Paseo de Quetzalcoatl,8,N/E,UPICSA,476.014007341,147.242023566,1
2923,2,Jesús Urueta,8,,,11603.9506164,431.34930841,1
2924,4,,9,,,585.887211675,224.344798208,1
2925,4,Universidad,9,,,11190.414702,3870.72766489,1
2926,8,Calle Villa Cid,9,AV. VILLA BAFERETA-VILLA INFERIOR,CAMELLON AV. VILLA CID,729.49972798,171.9018366,4
2927,8,Villa Guillermina,9,AV. VILLA BAFERETA-VILLA INFERIOR,CAMELLON AV. VILLA CID,478.947824458,100.791852549,4
2928,16,,9,,,153.165046201,77.3615676706,6
2929,3,Francisco Manríquez,9,,CAMELLON AV. GRAL. IGNACIO ZARAGOZA,5682.61827161,1157.32021542,2
2930,8,Calle Manuel Cañas,9,VIA FIGUEROA Y MANUEL CAÑAS,PARQUE QUETZALCOATL,10233.1369926,490.948691971,4
2931,4,Antonio Díaz Soto y Gama,9,,,3683.27307143,1296.37393479,1
2932,3,Av. Tlahuac,9,,CERRO DE LA ESTRELLA,184.467916259,57.9392315375,2
2933,5,Veracruz,9,,,4418.53680325,717.008574773,1
2934,3,Morelos,9,,,89.6331639296,95.5714819782,2
2935,5,Everardo Gamiz,9,,,145.563611448,58.4461894375,1
2936,7,Década Nacional,9,,,1267.09313035,587.668188326,1
2937,5,Emiliano Zapata,9,,,844.252902829,382.634791097,1
2938,4,2 Guadalupe Magaña,9,,,4927.54915063,1160.42674161,1
2939,9,Circuito Interior,9,,CAMELLON  INTERIOR (AV. RIO CHURUBUSCO),1327.39489007,266.179169654,2
2940,5,Av. José Lopéz Portillo,9,,,1288.6797253,541.428835049,1
2941,5,BATALLA 5 DE MAYO,9,,,1409.30532048,402.225945855,1
2942,5,Emiliano Zapata,9,,,5308.46597386,1175.82101248,1
2943,5,Venustiano Carranza,9,,,8474.62811741,1567.84758108,1
2944,2,Río Mississippi,9,AV. RIO NILO-RIO CUATZACUALCOS,CAMELLON AV. PTE. BLANCO,4756.68832357,1135.32516797,1
2945,5,Diego Rivera,9,,,890.184433124,548.535178754,1
2946,5,Vicente Suárez,9,,,1062.72666944,478.132448471,1
2947,5,Avena,9,,,,,1
2948,8,Calle 31,9,CALLE 31 Y CALLE 25,PARQUE AVE 6,11895.3939134,569.911720404,4
2949,4,,9,,,834.729442603,125.417882354,1
2950,8,Rubén Zepeda Novelo,9,,,3855.82165342,301.071952444,4
2951,5,2 C. MANCILLA,9,,,26.3764437307,20.5600035433,1
2952,4,Avenida Díaz Soto y Gama,9,,,1054.33393747,390.200657985,1
2953,4,Avenida Díaz Soto y Gama,9,,,276.545253906,98.819959775,1
2954,3,Herminio Chavarría,9,,,80.5716893027,70.3488738715,2
2955,8,Cerrada San Luis Potosí,9,,,503.535507131,113.125362477,4
2956,5,Nardos,9,,,506.178043669,431.913436591,1
2957,8,Gral Sosa,9,,,284.581989561,86.6762243863,4
2958,1,Reforma Vial,9,,,15700.7872575,511.174017038,1
2959,8,Avenida República Federal del Sur,9,,,1868.73608383,327.314892874,4
2960,3,Av. José Lopéz Portillo,9,,,18969.0161441,2100.33581446,2
2961,3,Canal Río Churubusco,9,,CAMELLON EJE 4 OTE. (RIO CHURUBUSCO),866.74692979,145.553602199,2
2962,5,Fuerte de Loreto,9,,,55383.8113709,4934.4487996,1
2963,5,,9,,,,,1
2964,5,Violeta,9,,,5130.63627501,999.40659948,1
2965,19,Mario Moreno Cantinflas,9,,,5814.23584744,317.226300885,6
2966,5,,9,,,26.7895738139,24.1915968638,1
2967,7,Honorato Leal,9,,,752.007223073,112.324706026,1
2968,8,Avenida Cuahutémoc,9,,,2437.52423604,288.799152372,4
2969,8,Lic. Luis Cabrera,9,,,2414.97202986,274.591641541,4
2970,8,Ignacio López Tarso,9,,,2541.32530104,285.058947964,4
2971,8,Oyameles,9,,,11913.6491387,1348.33798864,4
2972,19,Cinematógrafos;Cinématógrafos,9,,,460.513258864,85.853767097,6
2973,10,De la Virgen,4,DE CALZ. DE TLALPAN A CANAL NACIONAL,CAMELLON AV. DE LA VIRGEN,534.245747214,179.155683039,2
2974,3,Paseo de los Jardines,4,"P. DE LOS JARDINES, ENTRE RIO CHURUBUSCO Y TAXQUEÑ",CAMELLON AV. PASEO DE LOS JARDINES,370.534220192,257.963121926,2
2975,7,Miguel Hidalgo,4,,,2012.88798652,180.870480667,1
2976,3,Ejido Xochimanacas,4,ENTRE AV. XOCHIMILCO Y AV. DE LA SALUD,CAMELLON EJIDO SAN ANTONIO TOMATLAN,488.392783518,319.716348701,2
2977,3,Ejido San Antonio Tomatlán,4,,,110.611718286,98.2034444778,2
2978,3,1ra Priv. de Carlota Armero,4,LA VIRGEN Y TEPETLAPA,CAMELLON AV. CAFETALES (CARLOTA ARMERO),2363.34212683,611.208819444,2
2979,14,Ihuilcamina,4,,,8636.37576328,632.814042886,3
2980,16,Canal de Miramontes,4,DE RIO CHURUBUSCO A VIA LACTEA,PARQUE CAPILLA SAN MIGUEL,419.952718047,286.38434182,6
2981,3,Avenida Aztecas,4,DE EJE 10 SUR A AV. DEL IMAN,CAMELLON AV. AZTECAS,1595.93423467,240.306571432,2
2982,5,Av. Ciudad Universitaria,4,,,5446.64923263,398.090572136,1
2983,3,Avenida del Parque,4,DE AV. TAXQUEÑA A CALZ. DEL HUESO,CAMELLON AV. CANAL DE MIRAMONTES,6823.22756012,918.632504767,2
2984,15,Canal Nacional,4,DE CALZ. DEL HUESO A CALZ. ERMITA IZTAPALAPA,CAMELLON AV. CANAL NACIONAL,4263.21237893,720.500690522,2
2985,5,Circuito Exterior,4,CIUDAD UNIVERSITARIA,UNAM,3988.62714539,822.004843863,1
2986,15,Canal Nacional,4,DE CALZ. DEL HUESO A CALZ. ERMITA IZTAPALAPA,CAMELLON AV. CANAL NACIONAL,4631.45253723,746.208515417,2
2987,5,,4,CIUDAD UNIVERSITARIA,UNAM,8525.31168007,997.087177516,1
2988,5,Explanada,4,CIUDAD UNIVERSITARIA,UNAM,31427.2912282,4340.14114452,1
2989,22,Montaña,4,ZACATEPETL Y LLANURA,CERRO ZACATEPETL,319339.53953,2420.80216806,8
2990,15,CERRADA 20 DE AGOSTO,4,DE CALZ. DEL HUESO A CALZ. ERMITA IZTAPALAPA,CAMELLON AV. CANAL NACIONAL,4713.96839705,741.588111196,2
